_id,_depart,_departLane,_departPos,_departSpeed,_departDelay,_arrival,_arrivalLane,_arrivalPos,_arrivalSpeed,_duration,_routeLength,_waitingTime,_waitingCount,_stopTime,_timeLoss,_rerouteNo,_devices,_vType,_speedFactor,_vaporized
veh469,1179.00,7990021#4_0,5.10,0.00,0.18,1452.00,-130294072#2_0,36.32,6.77,273.00,2049.45,21.00,3,0.00,58.87,2,vehroute_veh469 tripinfo_veh469 routing_veh469 fcd_veh469,veh_passenger,0.89,
veh485,1220.00,-32117788#4_0,5.10,0.00,0.96,1452.00,-30988144#3_0,0.83,3.32,232.00,1750.00,32.00,3,0.00,70.89,1,vehroute_veh485 tripinfo_veh485 routing_veh485 fcd_veh485,veh_passenger,1.08,
veh516,1297.00,4541293#3_1,5.10,0.00,0.05,1457.00,-20485040#12_0,104.34,14.39,160.00,1562.67,17.00,3,0.00,51.41,1,vehroute_veh516 tripinfo_veh516 routing_veh516 fcd_veh516,veh_passenger,1.06,
veh512,1287.00,11685178#0_1,2.17,0.00,0.10,1461.00,-20485040#6_0,30.10,12.58,174.00,1430.86,30.00,3,0.00,62.79,1,vehroute_veh512 tripinfo_veh512 routing_veh512 fcd_veh512,veh_passenger,0.99,
veh440,1106.00,39255348#1_0,5.10,0.00,0.07,1463.00,-20484465#2_0,21.82,11.01,357.00,2775.82,49.00,6,0.00,105.97,2,vehroute_veh440 tripinfo_veh440 routing_veh440 fcd_veh440,veh_passenger,0.97,
veh531,1335.00,376394516#4_0,5.10,0.00,0.34,1463.00,-128676689#0_0,22.60,7.23,128.00,1170.87,7.00,1,0.00,27.72,1,vehroute_veh531 tripinfo_veh531 routing_veh531 fcd_veh531,veh_passenger,0.93,
veh533,1340.00,-4395933#8_0,5.10,0.00,0.32,1465.00,-37692199#2_1,40.89,14.18,125.00,1159.84,15.00,3,0.00,47.74,1,vehroute_veh533 tripinfo_veh533 routing_veh533 fcd_veh533,veh_passenger,1.11,
veh529,1330.00,4908204#1_0,5.10,0.00,0.37,1466.00,85422718#1_0,36.51,8.45,136.00,1309.86,14.00,2,0.00,33.92,1,vehroute_veh529 tripinfo_veh529 routing_veh529 fcd_veh529,veh_passenger,1.07,
veh477,1199.00,37747135#0_0,0.20,0.00,0.07,1470.00,3708838#3_0,45.14,6.99,271.00,2102.74,23.00,4,0.00,73.34,1,vehroute_veh477 tripinfo_veh477 routing_veh477 fcd_veh477,veh_passenger,0.88,
veh535,1345.00,-59433204#0_0,5.10,0.00,0.29,1470.00,-112410779#0_0,67.49,7.53,125.00,1108.27,1.00,1,0.00,22.44,1,vehroute_veh535 tripinfo_veh535 routing_veh535 fcd_veh535,veh_passenger,1.01,
veh468,1177.00,14047501#4_0,5.10,0.00,0.69,1474.00,114208220#2_0,18.89,6.61,297.00,2451.36,16.00,5,0.00,70.83,1,vehroute_veh468 tripinfo_veh468 routing_veh468 fcd_veh468,veh_passenger,0.93,
veh409,1029.00,-22566799#5_0,1.35,0.00,0.99,1476.00,3708463#1_0,65.75,12.84,447.00,3842.53,45.00,6,0.00,118.70,1,vehroute_veh409 tripinfo_veh409 routing_veh409 fcd_veh409,veh_passenger,0.96,
veh502,1262.00,-150800558#2_0,5.10,0.00,0.23,1476.00,3391854#0_0,45.82,7.42,214.00,1736.82,20.00,4,0.00,55.60,1,vehroute_veh502 tripinfo_veh502 routing_veh502 fcd_veh502,veh_passenger,1.02,
veh550,1383.00,3785441#2_0,5.10,0.00,0.59,1480.00,14045599#1_0,52.58,8.67,97.00,865.49,3.00,1,0.00,19.40,1,vehroute_veh550 tripinfo_veh550 routing_veh550 fcd_veh550,veh_passenger,1.11,
veh433,1089.00,348538605#0_0,1.71,0.00,0.66,1481.00,-64270039#3_0,41.02,7.40,392.00,3322.79,19.00,4,0.00,74.13,1,vehroute_veh433 tripinfo_veh433 routing_veh433 fcd_veh433,veh_passenger,0.95,
veh539,1355.00,40260270#5_0,5.10,0.00,0.24,1481.00,-3818568#2_0,3.51,7.63,126.00,898.13,30.00,4,0.00,56.26,1,vehroute_veh539 tripinfo_veh539 routing_veh539 fcd_veh539,veh_passenger,1.01,
veh527,1325.00,-7990022#0_0,5.10,0.00,0.40,1482.00,4215666#1_0,64.64,9.36,157.00,1513.43,7.00,3,0.00,39.93,1,vehroute_veh527 tripinfo_veh527 routing_veh527 fcd_veh527,veh_passenger,1.17,
veh455,1144.00,4540082#0_0,5.10,8.77,0.37,1500.00,7664730#8_0,53.65,8.03,356.00,2943.92,50.00,5,0.00,101.51,1,vehroute_veh455 tripinfo_veh455 routing_veh455 fcd_veh455,veh_passenger,1.05,
veh517,1300.00,-22566798#1_0,5.10,0.00,0.53,1500.00,397464856#2_0,36.90,8.05,200.00,2240.21,8.00,2,0.00,40.37,1,vehroute_veh517 tripinfo_veh517 routing_veh517 fcd_veh517,veh_passenger,1.09,
veh494,1242.00,-231751868#4_0,0.20,0.00,0.34,1501.00,140673637#2_0,19.58,7.69,259.00,3068.70,0.00,0,0.00,35.69,1,vehroute_veh494 tripinfo_veh494 routing_veh494 fcd_veh494,veh_passenger,1.06,
veh537,1350.00,111286353#6_0,5.10,0.00,0.26,1503.00,-32117786#5_0,79.18,14.45,153.00,1174.03,8.00,2,0.00,35.61,1,vehroute_veh537 tripinfo_veh537 routing_veh537 fcd_veh537,veh_passenger,1.05,
veh491,1235.00,397464856#1_0,5.10,0.00,0.88,1504.00,20484465#2_0,21.82,12.81,269.00,2306.28,11.00,2,0.00,45.85,2,vehroute_veh491 tripinfo_veh491 routing_veh491 fcd_veh491,veh_passenger,1.01,
veh509,1280.00,37692306_1,5.10,0.00,0.64,1506.00,4263427#6_0,81.96,13.38,226.00,2045.28,41.00,3,0.00,81.48,1,vehroute_veh509 tripinfo_veh509 routing_veh509 fcd_veh509,veh_passenger,1.03,
veh500,1257.00,37865178_0,5.10,0.00,0.26,1514.00,14047498#0_0,12.76,7.30,257.00,2755.51,4.00,1,0.00,34.78,1,vehroute_veh500 tripinfo_veh500 routing_veh500 fcd_veh500,veh_passenger,0.94,
veh546,1373.00,37747135#0_2,0.20,0.00,0.64,1514.00,140291446_0,39.59,12.58,141.00,1331.16,7.00,1,0.00,32.38,1,vehroute_veh546 tripinfo_veh546 routing_veh546 fcd_veh546,veh_passenger,0.92,
veh545,1370.00,37747645#2_1,0.20,0.00,0.16,1516.00,-44069390#1_0,28.63,7.02,146.00,1037.00,15.00,3,0.00,37.65,1,vehroute_veh545 tripinfo_veh545 routing_veh545 fcd_veh545,veh_passenger,0.91,
veh467,1174.00,11685019#1_0,5.10,0.00,0.21,1519.00,-22566801#0_0,128.82,15.05,345.00,3402.77,32.00,4,0.00,111.42,1,vehroute_veh467 tripinfo_veh467 routing_veh467 fcd_veh467,veh_passenger,1.17,
veh553,1390.00,-114208222#1_0,5.10,0.00,0.05,1523.00,-4937392#2_1,1.61,9.65,133.00,1157.09,6.00,1,0.00,28.38,1,vehroute_veh553 tripinfo_veh553 routing_veh553 fcd_veh553,veh_passenger,0.97,
veh543,1365.00,-162745568#0_0,5.10,0.00,0.18,1525.00,-13904682#0_0,30.59,8.46,160.00,1296.55,0.00,0,0.00,23.40,1,vehroute_veh543 tripinfo_veh543 routing_veh543 fcd_veh543,veh_passenger,1.08,
veh560,1408.00,-14047825#2_0,5.10,0.00,0.45,1527.00,52321639#1_0,1.62,4.08,119.00,1092.48,7.00,1,0.00,26.46,1,vehroute_veh560 tripinfo_veh560 routing_veh560 fcd_veh560,veh_passenger,1.02,
veh505,1273.00,-556290239#1_0,5.10,0.00,3.69,1532.00,986972771#0_0,9.46,6.56,259.00,2279.61,34.00,5,0.00,79.41,1,vehroute_veh505 tripinfo_veh505 routing_veh505 fcd_veh505,veh_passenger,0.98,
veh460,1157.00,-497323293#0_0,5.10,0.00,0.80,1536.00,114208220#2_0,18.89,6.50,379.00,2984.47,17.00,4,0.00,71.52,1,vehroute_veh460 tripinfo_veh460 routing_veh460 fcd_veh460,veh_passenger,0.83,
veh490,1232.00,-376394516#4_0,5.10,0.00,0.40,1537.00,-13904679#1_0,27.92,6.73,305.00,2507.54,32.00,5,0.00,90.96,1,vehroute_veh490 tripinfo_veh490 routing_veh490 fcd_veh490,veh_passenger,0.92,
veh524,1318.00,310196055_1,5.10,0.00,0.94,1537.00,-3810573#1_0,29.33,6.98,219.00,1900.90,11.00,3,0.00,41.64,1,vehroute_veh524 tripinfo_veh524 routing_veh524 fcd_veh524,veh_passenger,0.85,
veh525,1320.00,37692492#2_0,0.20,0.00,0.42,1538.00,-3936652#0_0,45.41,9.10,218.00,1765.14,36.00,2,0.00,94.78,1,vehroute_veh525 tripinfo_veh525 routing_veh525 fcd_veh525,veh_passenger,1.11,
veh508,1277.00,3789571#4_0,0.20,0.00,0.15,1545.00,49961187#1_0,24.39,6.59,268.00,2075.23,5.00,1,0.00,59.88,1,vehroute_veh508 tripinfo_veh508 routing_veh508 fcd_veh508,veh_passenger,0.94,
veh481,1209.00,-3792665_0,5.10,0.00,0.02,1549.00,-384401180_1,15.91,7.97,340.00,2895.65,18.00,5,0.00,74.84,1,vehroute_veh481 tripinfo_veh481 routing_veh481 fcd_veh481,veh_passenger,0.98,
veh514,1292.00,-80478293#1_0,4.42,0.00,0.07,1549.00,-354359921_1,176.09,14.65,257.00,2324.48,33.00,5,0.00,92.72,2,vehroute_veh514 tripinfo_veh514 routing_veh514 fcd_veh514,veh_passenger,1.08,
veh555,1396.00,-4263428#3_0,5.10,0.00,1.02,1550.00,-55668397_0,60.97,7.61,154.00,1426.60,15.00,2,0.00,40.10,1,vehroute_veh555 tripinfo_veh555 routing_veh555 fcd_veh555,veh_passenger,0.99,
veh548,1378.00,41592105#0_0,5.10,0.00,0.61,1553.00,-258341362_0,15.10,11.29,175.00,1506.69,11.00,3,0.00,42.73,1,vehroute_veh548 tripinfo_veh548 routing_veh548 fcd_veh548,veh_passenger,1.05,
veh557,1401.00,-376394518#1_0,5.10,0.00,0.99,1558.00,-83517075#0_0,89.65,13.22,157.00,1253.13,23.00,2,0.00,47.58,1,vehroute_veh557 tripinfo_veh557 routing_veh557 fcd_veh557,veh_passenger,1.02,
veh448,1127.00,8111230#3_0,5.10,0.00,0.96,1563.00,-32117786#2_0,11.61,12.19,436.00,3671.42,24.00,5,0.00,112.86,1,vehroute_veh448 tripinfo_veh448 routing_veh448 fcd_veh448,veh_passenger,0.94,
veh520,1308.00,-64270137#3_0,5.10,0.00,0.99,1567.00,37747008#1_0,9.84,13.69,259.00,1991.89,40.00,7,0.00,103.50,2,vehroute_veh520 tripinfo_veh520 routing_veh520 fcd_veh520,veh_passenger,1.04,
veh561,1411.00,-13904650#1_0,5.10,0.00,0.94,1570.00,-128005879#0_0,50.43,7.63,159.00,1133.73,20.00,2,0.00,40.06,1,vehroute_veh561 tripinfo_veh561 routing_veh561 fcd_veh561,veh_passenger,0.97,
veh580,1458.00,4263427#6_0,5.10,0.00,0.18,1572.00,14047759#4_0,4.10,7.25,114.00,869.66,2.00,1,0.00,15.94,1,vehroute_veh580 tripinfo_veh580 routing_veh580 fcd_veh580,veh_passenger,0.89,
veh575,1446.00,39117802#1_0,5.10,0.00,0.75,1574.00,4540245#2_0,14.80,7.14,128.00,1210.14,5.00,1,0.00,25.13,1,vehroute_veh575 tripinfo_veh575 routing_veh575 fcd_veh575,veh_passenger,0.98,
veh541,1360.00,-80439756#2_0,5.10,0.00,0.21,1577.00,384401184#1_0,76.68,14.96,217.00,1767.69,26.00,3,0.00,83.56,2,vehroute_veh541 tripinfo_veh541 routing_veh541 fcd_veh541,veh_passenger,1.09,
veh528,1328.00,30988143#2_0,5.10,0.00,0.88,1579.00,44069392_0,67.36,9.95,251.00,2103.62,31.00,5,0.00,84.32,1,vehroute_veh528 tripinfo_veh528 routing_veh528 fcd_veh528,veh_passenger,1.24,
veh573,1441.00,-258341362_0,5.10,0.00,0.78,1585.00,150800556#0_2,21.32,7.82,144.00,1200.03,10.00,2,0.00,37.30,1,vehroute_veh573 tripinfo_veh573 routing_veh573 fcd_veh573,veh_passenger,1.01,
veh519,1305.00,317697975#2_0,5.10,0.00,0.51,1587.00,2746171#9_0,0.20,8.27,282.00,2903.32,22.00,5,0.00,81.14,1,vehroute_veh519 tripinfo_veh519 routing_veh519 fcd_veh519,veh_passenger,1.08,
veh495,1245.00,750330957#2_0,5.10,0.00,0.83,1592.00,-13904650#4_0,19.31,7.59,347.00,2842.05,54.00,6,0.00,110.86,1,vehroute_veh495 tripinfo_veh495 routing_veh495 fcd_veh495,veh_passenger,0.99,
veh571,1436.00,-59433204#0_0,5.10,0.00,0.80,1594.00,-55814729#1_0,13.43,8.44,158.00,1337.83,10.00,1,0.00,36.34,1,vehroute_veh571 tripinfo_veh571 routing_veh571 fcd_veh571,veh_passenger,1.02,
veh551,1385.00,37747500#3_0,5.10,0.00,0.07,1598.00,-13904654#0_0,39.79,6.22,213.00,1669.08,13.00,4,0.00,53.94,1,vehroute_veh551 tripinfo_veh551 routing_veh551 fcd_veh551,veh_passenger,0.86,
veh568,1428.00,4908204#0_1,1.63,0.00,0.35,1598.00,-41592115_0,44.88,8.98,170.00,1195.33,31.00,3,0.00,55.89,1,vehroute_veh568 tripinfo_veh568 routing_veh568 fcd_veh568,veh_passenger,1.10,
veh518,1302.00,4472602#1_0,0.20,0.00,0.02,1599.00,261557471#1_1,8.59,6.67,297.00,2872.24,27.00,2,0.00,69.57,1,vehroute_veh518 tripinfo_veh518 routing_veh518 fcd_veh518,veh_passenger,0.94,
veh556,1398.00,-114208222#1_0,5.10,0.00,0.51,1601.00,41228866#2_0,18.87,7.23,203.00,1770.48,9.00,2,0.00,48.39,1,vehroute_veh556 tripinfo_veh556 routing_veh556 fcd_veh556,veh_passenger,1.01,
veh407,1023.00,64055562_0,5.10,0.00,0.01,1603.00,998772221#2_0,0.20,11.48,580.00,4374.72,60.00,8,0.00,134.89,1,vehroute_veh407 tripinfo_veh407 routing_veh407 fcd_veh407,veh_passenger,0.84,
veh622,1564.00,-22820607#0_0,5.10,0.00,0.62,1608.00,4263428#4_0,26.24,14.26,44.00,481.96,0.00,0,0.00,8.72,1,vehroute_veh622 tripinfo_veh622 routing_veh622 fcd_veh622,veh_passenger,1.06,
veh552,1388.00,1049078008_0,5.10,0.00,0.56,1612.00,32117788#4_1,50.83,12.36,224.00,2002.41,15.00,2,0.00,54.73,2,vehroute_veh552 tripinfo_veh552 routing_veh552 fcd_veh552,veh_passenger,0.98,
veh501,1260.00,585819383#1_1,2.75,0.00,0.75,1614.00,-140667094#2_0,28.48,7.65,354.00,3248.60,48.00,8,0.00,115.46,2,vehroute_veh501 tripinfo_veh501 routing_veh501 fcd_veh501,veh_passenger,1.04,
veh581,1461.00,41565492#1_0,5.10,0.00,0.67,1615.00,4215601#2_0,68.33,7.27,154.00,1265.81,14.00,2,0.00,39.99,1,vehroute_veh581 tripinfo_veh581 routing_veh581 fcd_veh581,veh_passenger,1.02,
veh558,1403.00,3789703#0_0,4.44,13.74,0.48,1619.00,14047802#1_0,23.99,8.12,216.00,2081.43,11.00,3,0.00,45.18,1,vehroute_veh558 tripinfo_veh558 routing_veh558 fcd_veh558,veh_passenger,0.99,
veh598,1504.00,-632121623#1_0,5.10,0.00,0.94,1620.00,3809978#0_0,73.69,6.55,116.00,991.70,0.00,0,0.00,17.73,1,vehroute_veh598 tripinfo_veh598 routing_veh598 fcd_veh598,veh_passenger,0.86,
veh534,1343.00,3789703#0_0,4.44,14.10,0.80,1621.00,-52321641#2_0,17.30,13.70,278.00,2569.52,40.00,5,0.00,94.04,1,vehroute_veh534 tripinfo_veh534 routing_veh534 fcd_veh534,veh_passenger,1.02,
veh536,1348.00,52321641#1_0,5.10,0.00,0.78,1624.00,293281653#1_2,36.90,9.20,276.00,1713.73,39.00,5,0.00,78.77,2,vehroute_veh536 tripinfo_veh536 routing_veh536 fcd_veh536,veh_passenger,0.69,
veh621,1561.00,-14678455_0,5.10,0.00,0.13,1624.00,4937392#2_1,1.61,14.31,63.00,593.63,0.00,0,0.00,9.90,1,vehroute_veh621 tripinfo_veh621 routing_veh621 fcd_veh621,veh_passenger,1.06,
veh595,1496.00,-547766100#0_0,5.10,0.00,0.48,1625.00,13904682#2_0,19.81,6.68,129.00,902.19,17.00,1,0.00,35.48,1,vehroute_veh595 tripinfo_veh595 routing_veh595 fcd_veh595,veh_passenger,0.93,
veh540,1358.00,12341238#0_1,5.10,0.00,0.72,1626.00,-627577866#0_1,81.67,13.08,268.00,2299.45,19.00,3,0.00,58.41,1,vehroute_veh540 tripinfo_veh540 routing_veh540 fcd_veh540,veh_passenger,1.01,
veh504,1267.00,3708838#3_2,5.10,0.00,0.21,1627.00,231751868#6_0,57.36,13.07,360.00,2987.94,28.00,8,0.00,86.99,1,vehroute_veh504 tripinfo_veh504 routing_veh504 fcd_veh504,veh_passenger,0.96,
veh542,1363.00,432565295#0_1,5.10,0.00,0.70,1628.00,293281654#2_0,16.07,13.99,265.00,2338.49,17.00,4,0.00,81.38,2,vehroute_veh542 tripinfo_veh542 routing_veh542 fcd_veh542,veh_passenger,1.07,
veh585,1471.00,-14047759#3_0,3.18,0.00,0.62,1634.00,130277328#0_0,15.44,9.46,163.00,1193.70,23.00,5,0.00,60.94,1,vehroute_veh585 tripinfo_veh585 routing_veh585 fcd_veh585,veh_passenger,1.00,
veh530,1333.00,4540072#0_0,5.10,0.00,0.86,1640.00,35060880_0,89.94,7.28,307.00,2335.73,50.00,5,0.00,97.91,1,vehroute_veh530 tripinfo_veh530 routing_veh530 fcd_veh530,veh_passenger,0.92,
veh572,1438.00,-3708865#8_0,1.32,0.00,0.29,1642.00,150800556#0_1,21.32,7.26,204.00,1644.45,13.00,1,0.00,36.48,1,vehroute_veh572 tripinfo_veh572 routing_veh572 fcd_veh572,veh_passenger,0.90,
veh547,1375.00,130277328#0_1,5.10,0.00,0.13,1643.00,-44069392_0,67.36,8.26,268.00,2429.18,21.00,5,0.00,74.36,1,vehroute_veh547 tripinfo_veh547 routing_veh547 fcd_veh547,veh_passenger,1.03,
veh570,1433.00,1049698333#0_0,5.10,0.00,0.32,1644.00,-52321641#4_0,17.94,14.87,211.00,1602.01,51.00,6,0.00,98.39,1,vehroute_veh570 tripinfo_veh570 routing_veh570 fcd_veh570,veh_passenger,1.12,
veh592,1488.00,2746171#3_0,5.10,0.00,0.02,1644.00,4395858#4_0,13.31,7.99,156.00,1319.97,16.00,2,0.00,39.24,1,vehroute_veh592 tripinfo_veh592 routing_veh592 fcd_veh592,veh_passenger,1.00,
veh566,1423.00,-556290239#0_0,5.10,0.00,0.37,1648.00,4396064_0,116.39,6.16,225.00,1809.86,18.00,3,0.00,52.53,1,vehroute_veh566 tripinfo_veh566 routing_veh566 fcd_veh566,veh_passenger,0.85,
veh613,1541.00,4539929#1_0,5.10,0.00,0.24,1648.00,37747135#2_0,26.04,11.91,107.00,925.70,5.00,1,0.00,19.16,1,vehroute_veh613 tripinfo_veh613 routing_veh613 fcd_veh613,veh_passenger,0.92,
veh594,1494.00,44069390#1_0,5.10,0.00,0.99,1653.00,376394516#7_0,28.74,9.84,159.00,1246.84,11.00,1,0.00,35.66,1,vehroute_veh594 tripinfo_veh594 routing_veh594 fcd_veh594,veh_passenger,0.98,
veh523,1315.00,338075835#2_2,5.10,0.00,0.45,1656.00,-64270039#1_0,19.80,9.69,341.00,2948.07,31.00,4,0.00,83.68,1,vehroute_veh523 tripinfo_veh523 routing_veh523 fcd_veh523,veh_passenger,1.18,
veh559,1406.00,4541293#5_1,5.10,0.00,0.97,1656.00,44069390#1_0,28.63,9.11,250.00,2426.21,16.00,3,0.00,82.21,1,vehroute_veh559 tripinfo_veh559 routing_veh559 fcd_veh559,veh_passenger,1.21,
veh565,1421.00,-26143790#1_0,5.10,0.00,0.89,1661.00,-128396774#2_0,0.20,7.48,240.00,1415.94,25.00,3,0.00,64.62,1,vehroute_veh565 tripinfo_veh565 routing_veh565 fcd_veh565,veh_passenger,0.95,
veh526,1323.00,-231751868#1_0,5.10,0.00,0.91,1663.00,4937393_0,25.98,11.77,340.00,3285.45,24.00,4,0.00,82.23,1,vehroute_veh526 tripinfo_veh526 routing_veh526 fcd_veh526,veh_passenger,0.93,
veh513,1290.00,127200696_0,5.10,0.00,0.59,1664.00,37747008#1_0,9.84,12.75,374.00,2954.26,38.00,6,0.00,97.40,2,vehroute_veh513 tripinfo_veh513 routing_veh513 fcd_veh513,veh_passenger,0.98,
veh569,1431.00,32117786#2_1,5.10,0.00,0.83,1669.00,192108789#2_0,33.66,9.36,238.00,2447.39,17.00,3,0.00,69.03,1,vehroute_veh569 tripinfo_veh569 routing_veh569 fcd_veh569,veh_passenger,1.17,
veh582,1463.00,135583247_0,5.10,0.00,0.16,1672.00,64270039#2_1,24.45,6.46,209.00,1775.76,0.00,0,0.00,21.09,1,vehroute_veh582 tripinfo_veh582 routing_veh582 fcd_veh582,veh_passenger,0.84,
veh589,1481.00,-14332142#2_0,5.10,0.00,0.56,1674.00,52321641#1_0,17.39,14.72,193.00,1690.21,32.00,3,0.00,81.28,1,vehroute_veh589 tripinfo_veh589 routing_veh589 fcd_veh589,veh_passenger,1.13,
veh600,1509.00,-4215606#5_0,5.10,0.00,0.91,1678.00,128465055#5_0,7.34,7.75,169.00,1347.43,13.00,3,0.00,42.26,1,vehroute_veh600 tripinfo_veh600 routing_veh600 fcd_veh600,veh_passenger,1.03,
veh583,1466.00,29333723#0_0,5.10,0.00,0.64,1679.00,3708471#1_0,23.29,7.42,213.00,1575.96,0.00,0,0.00,28.73,1,vehroute_veh583 tripinfo_veh583 routing_veh583 fcd_veh583,veh_passenger,0.90,
veh586,1473.00,-497323293#2_0,5.10,0.00,0.10,1681.00,-4539928#2_0,38.80,7.87,208.00,1732.87,10.00,2,0.00,37.94,1,vehroute_veh586 tripinfo_veh586 routing_veh586 fcd_veh586,veh_passenger,0.96,
veh620,1559.00,-39476010#0_0,0.20,0.00,0.64,1685.00,-317183891#0_0,16.74,11.90,126.00,1398.83,1.00,1,0.00,16.69,1,vehroute_veh620 tripinfo_veh620 routing_veh620 fcd_veh620,veh_passenger,0.93,
veh488,1227.00,-12341224_0,5.10,0.00,0.42,1688.00,4395775#4_0,19.25,9.49,461.00,3351.40,36.00,5,0.00,94.35,1,vehroute_veh488 tripinfo_veh488 routing_veh488 fcd_veh488,veh_passenger,0.77,
veh576,1448.00,4540064#2_0,5.10,0.00,0.24,1690.00,-41228866#1_0,26.73,7.20,242.00,1696.05,46.00,5,0.00,90.17,1,vehroute_veh576 tripinfo_veh576 routing_veh576 fcd_veh576,veh_passenger,1.00,
veh630,1584.00,37747728#0_0,5.10,0.00,0.51,1691.00,-41565486#1_0,91.03,7.09,107.00,868.41,7.00,1,0.00,21.95,1,vehroute_veh630 tripinfo_veh630 routing_veh630 fcd_veh630,veh_passenger,0.87,
veh601,1511.00,128676689#4_0,5.10,0.00,0.40,1692.00,192108787#1_0,52.04,8.85,181.00,1282.00,39.00,4,0.00,77.95,1,vehroute_veh601 tripinfo_veh601 routing_veh601 fcd_veh601,veh_passenger,1.06,
veh606,1524.00,-14047498#5_0,0.20,0.00,0.83,1694.00,-20485040#4_0,76.78,13.37,170.00,1462.62,18.00,3,0.00,46.86,1,vehroute_veh606 tripinfo_veh606 routing_veh606 fcd_veh606,veh_passenger,0.97,
veh578,1453.00,338075835#4_2,5.10,0.00,0.21,1697.00,4215606#0_0,57.33,7.49,244.00,2082.09,6.00,2,0.00,54.60,2,vehroute_veh578 tripinfo_veh578 routing_veh578 fcd_veh578,veh_passenger,0.96,
veh597,1501.00,-23076564_0,5.10,0.00,0.45,1699.00,56760104#1_1,202.17,10.93,198.00,1621.15,10.00,1,0.00,32.83,1,vehroute_veh597 tripinfo_veh597 routing_veh597 fcd_veh597,veh_passenger,0.86,
veh615,1546.00,3785459_1,5.10,0.00,0.21,1700.00,20484465#3_0,31.95,12.51,154.00,1445.08,6.00,2,0.00,38.76,1,vehroute_veh615 tripinfo_veh615 routing_veh615 fcd_veh615,veh_passenger,1.12,
veh618,1554.00,-37692199#2_1,5.10,0.00,0.67,1700.00,-3818568#0_0,0.20,7.64,146.00,1268.40,0.00,0,0.00,17.98,1,vehroute_veh618 tripinfo_veh618 routing_veh618 fcd_veh618,veh_passenger,1.01,
veh591,1486.00,150800556#0_0,5.10,0.00,0.54,1702.00,13904649#3_0,11.29,7.98,216.00,1777.68,23.00,3,0.00,59.85,1,vehroute_veh591 tripinfo_veh591 routing_veh591 fcd_veh591,veh_passenger,0.99,
veh604,1519.00,-59433203#1_0,5.10,0.00,0.86,1706.00,32117788#0_1,69.76,13.15,187.00,1844.00,12.00,2,0.00,38.73,1,vehroute_veh604 tripinfo_veh604 routing_veh604 fcd_veh604,veh_passenger,0.97,
veh605,1521.00,4395693_0,5.10,0.00,0.35,1706.00,372245390#1_0,109.91,4.93,185.00,1371.87,30.00,3,0.00,68.24,1,vehroute_veh605 tripinfo_veh605 routing_veh605 fcd_veh605,veh_passenger,1.02,
veh607,1526.00,384401184#2_0,5.10,0.00,0.32,1706.00,37692199#1_0,31.78,12.59,180.00,1570.08,28.00,4,0.00,62.25,1,vehroute_veh607 tripinfo_veh607 routing_veh607 fcd_veh607,veh_passenger,0.98,
veh584,1468.00,3708471#3_0,5.10,0.00,0.13,1710.00,-348538605#1_0,0.23,3.52,242.00,2304.08,22.00,4,0.00,80.77,1,vehroute_veh584 tripinfo_veh584 routing_veh584 fcd_veh584,veh_passenger,1.13,
veh596,1499.00,-348538605#1_0,0.23,0.00,0.97,1714.00,-14047190#1_0,37.69,8.12,215.00,2023.86,14.00,3,0.00,58.13,1,vehroute_veh596 tripinfo_veh596 routing_veh596 fcd_veh596,veh_passenger,1.07,
veh564,1418.00,3789703#0_0,4.44,11.93,0.40,1715.00,11685178#2_0,9.78,6.71,297.00,2480.97,22.00,4,0.00,72.61,2,vehroute_veh564 tripinfo_veh564 routing_veh564 fcd_veh564,veh_passenger,0.86,
veh631,1586.00,130294072#2_0,5.10,0.00,0.00,1715.00,-4540245#4_0,26.66,7.82,129.00,1162.46,2.00,1,0.00,28.28,1,vehroute_veh631 tripinfo_veh631 routing_veh631 fcd_veh631,veh_passenger,1.00,
veh617,1552.00,-740743747_0,5.10,0.00,1.18,1717.00,-75589201_0,30.30,8.77,165.00,1409.23,25.00,3,0.00,63.13,1,vehroute_veh617 tripinfo_veh617 routing_veh617 fcd_veh617,veh_passenger,1.09,
veh483,1215.00,-3266486_0,5.10,0.00,0.99,1718.00,58403839#0_0,23.73,11.27,503.00,4043.79,43.00,5,0.00,104.13,1,vehroute_veh483 tripinfo_veh483 routing_veh483 fcd_veh483,veh_passenger,0.86,
veh587,1476.00,-13904695#0_0,5.10,0.00,0.59,1718.00,14678786#2_0,36.84,7.93,242.00,1715.84,27.00,1,0.00,54.48,1,vehroute_veh587 tripinfo_veh587 routing_veh587 fcd_veh587,veh_passenger,0.99,
veh627,1576.00,4541293#1_1,5.10,0.00,0.05,1725.00,43100899#0_0,17.62,9.06,149.00,1408.90,14.00,2,0.00,42.18,1,vehroute_veh627 tripinfo_veh627 routing_veh627 fcd_veh627,veh_passenger,0.97,
veh577,1451.00,-32117788#8_0,5.10,0.00,0.72,1727.00,-37865178_1,45.50,15.69,276.00,2716.98,48.00,6,0.00,107.00,1,vehroute_veh577 tripinfo_veh577 routing_veh577 fcd_veh577,veh_passenger,1.17,
veh466,1172.00,397464856#2_0,5.10,0.00,0.72,1732.00,-354369976#3_0,29.83,7.84,560.00,4003.11,77.00,9,0.00,165.93,1,vehroute_veh466 tripinfo_veh466 routing_veh466 fcd_veh466,veh_passenger,1.04,
